Week Start Date,Agency,Final Incident Type,# of Incidents Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call to FDNY Job Creation,Call to EMS Pickup,Call to Agency Job Creation,Call to Agency Dispatch,Call to Agency Arrival,Call to First Arrival (Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median FDNY Pickup,Median FDNY Job Creation,Median Ems Pickup,Median Ems Job Creation,Median Dispatch,Median Travel,Median Cumulative First Arrival  (Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
11/14/2022,FDNY,4. Non-Medical Emergencies,2729,3.95,140.97,56.28,116.67,,,209.37,546.70,512.19,3,29,5,47,,,7,300,418,5.62,0.18,,,2.28,0.07,0.09,1.01
11/14/2022,NYPD,1. Critical,1046,3.88,141.12,,,,,262.45,525.32,505.62,3,104,,,,,63,187,405.5,4.38,2.02,,,2.29,0.06,,
11/14/2022,NYPD,2. Serious,2811,3.95,128.95,,,,,312.89,764.83,729.34,3,96,,,,,75,279,516,7.53,3.07,,,2.08,0.07,,
11/14/2022,NYPD,3. Non-Critical,778,4.05,172.53,,,,,669.68,1559.97,1540.50,3,145,,,,,128.5,411.5,802.5,14.84,8.29,,,2.81,0.07,,
11/14/2022,NYPD (Non-CIP),Vehicle Accident,336,3.90,189.35,,,,,1035.50,4230.29,3985.12,3,176.5,,,,,316,1778,2328.5,53.25,14.10,,,3.09,0.07,,
11/14/2022,NYPD (Non-CIP),Alarms,3092,3.73,146.56,,,,,760.05,2879.50,2872.93,3,121,,,,,232.5,965.5,1620,35.32,10.22,,,2.38,0.06,,
11/14/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,102,3.83,136.24,,,,,683.81,1485.11,1485.11,3,107,,,,,146,293,769,13.35,9.13,,,2.21,0.06,,
11/14/2022,NYPD (Non-CIP),Investigate/Possible Crime,3,3.67,156.67,,,,,588.00,2473.67,2473.67,4,159,,,,,124,114,364,31.43,7.19,,,2.55,0.06,,
11/14/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1742,3.61,159.07,,,,,848.01,3375.67,3357.79,3,135,,,,,230.5,1127,1776,42.13,11.48,,,2.59,0.06,,
11/14/2022,NYPD (Non-CIP),Other Crimes (In Progress),2679,3.81,164.21,,,,,621.04,1405.97,1390.95,3,136,,,,,119,379,745,13.08,7.61,,,2.67,0.06,,
11/14/2022,NYPD (Non-CIP),Past Crime,3984,3.90,205.25,,,,,1139.38,6137.83,6020.13,3,175,,,,,299.5,2841,3666,83.31,15.57,,,3.35,0.07,,
11/14/2022,NYPD (Non-CIP),Possible Crimes,5912,3.77,168.66,,,,,909.30,4070.58,3939.19,3,136,,,,,226,1496,2091,52.69,12.34,,,2.75,0.06,,
11/14/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,130,3.70,159.55,,,,,607.21,2675.49,1321.55,3,143,,,,,134.5,1243,463.5,34.47,7.46,,,2.60,0.06,,
11/14/2022,NYPD (Non-CIP),Dispute,4789,3.79,174.90,,,,,1018.50,3723.63,3687.79,3,147,,,,,235,1179,1938,45.09,14.06,,,2.85,0.06,,
11/21/2022,EMS,2. Non-Life Threatening Med Emergencies,12368,4.75,110.58,,,121.32,178.76,295.21,925.30,831.26,3,92.5,,,17,39,100,525,677.25,10.50,3.08,0.98,0.22,1.76,0.08,,
11/21/2022,EMS,1. Life Threating Med Emergencies,10168,4.72,86.10,,,94.94,159.26,204.48,643.62,578.54,3,81.75,,,17.5,37.5,91,395,528,7.32,1.97,1.09,0.18,1.36,0.08,,
11/21/2022,FDNY,1. Structural Fires,334,4.77,31.79,34.74,85.16,,,96.11,295.36,294.75,3,16,5,45,,,7,195.5,284.5,3.32,0.15,,,0.45,0.08,0.09,0.84
11/21/2022,FDNY,2. Non-Structural Fires,201,4.90,40.47,38.13,102.18,,,117.17,409.55,398.38,3,16,5,45,,,7,263,357,4.87,0.16,,,0.59,0.08,0.08,1.07
11/21/2022,FDNY,4. Non-Medical Emergencies,2582,4.68,147.36,56.07,111.89,,,212.71,540.70,501.74,3,27,5,47,,,7,293,414,5.47,0.19,,,2.38,0.08,0.09,0.93
11/21/2022,FDNY,3. Medical Emergencies,3795,4.82,258.26,,,82.80,251.78,289.04,651.24,536.19,3,128,,,5,52,6,327,468,6.04,0.51,2.03,0.09,4.22,0.08,,
11/21/2022,NYPD,1. Critical,1030,4.47,136.88,,,,,238.24,500.42,475.07,3,100.5,,,,,63,187,389,4.37,1.69,,,2.21,0.07,,
11/21/2022,NYPD,3. Non-Critical,767,4.82,167.73,,,,,540.39,1345.06,1326.39,3,141,,,,,123,404,766,13.41,6.21,,,2.72,0.08,,
11/21/2022,NYPD,2. Serious,2633,4.47,129.64,,,,,292.12,759.66,727.52,3,99,,,,,73,273,508,7.79,2.71,,,2.09,0.07,,
11/21/2022,NYPD (Non-CIP),Vehicle Accident,280,4.78,206.99,,,,,928.00,4006.12,3897.00,3,177,,,,,295,1795.5,2442.5,51.30,12.02,,,3.37,0.08,,
11/21/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1575,4.27,159.75,,,,,697.98,3048.78,3037.67,3,134,,,,,207,1049,1610,39.18,8.97,,,2.59,0.07,,
11/21/2022,NYPD (Non-CIP),Other Crimes (In Progress),2543,4.63,161.13,,,,,520.90,1254.85,1247.39,3,129,,,,,113,363,720,12.23,6.00,,,2.61,0.08,,
11/21/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,86,5.29,139.24,,,,,501.63,1738.83,1738.83,3,107.5,,,,,163,725,1148.5,20.62,6.04,,,2.23,0.09,,
11/21/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,146,4.29,186.27,,,,,629.62,3106.12,1409.48,3,162,,,,,117,1647.5,466,41.27,7.39,,,3.03,0.07,,
11/21/2022,NYPD (Non-CIP),Alarms,2744,4.49,143.03,,,,,755.53,2997.54,2990.01,3,118,,,,,239,968.5,1602.5,37.37,10.21,,,2.31,0.07,,
11/21/2022,NYPD (Non-CIP),Past Crime,3713,4.77,202.94,,,,,999.97,5661.70,5570.46,3,173,,,,,273,2544,3367,77.70,13.28,,,3.30,0.08,,
11/21/2022,NYPD (Non-CIP),Possible Crimes,5739,4.56,166.82,,,,,839.78,3834.23,3732.67,3,134,,,,,232,1374,1982,49.91,11.22,,,2.70,0.08,,
11/21/2022,NYPD (Non-CIP),Dispute,4995,4.67,175.69,,,,,898.59,3545.22,3495.09,3,145,,,,,215,1077,1815,44.11,12.05,,,2.85,0.08,,
11/28/2022,EMS,1. Life Threating Med Emergencies,10675,4.49,84.93,,,94.01,158.14,224.61,706.56,632.70,3,80.5,,,17.5,38,94.5,427,559.5,8.03,2.33,1.09,0.18,1.34,0.07,,
11/28/2022,EMS,2. Non-Life Threatening Med Emergencies,13696,4.59,107.91,,,121.88,177.92,401.49,1111.62,991.74,3,92,,,16,38,109.5,577.75,758.5,11.84,4.89,0.95,0.28,1.72,0.08,,
11/28/2022,FDNY,2. Non-Structural Fires,138,3.88,28.32,32.50,114.18,,,124.93,421.51,415.05,3,17,5,48,,,7,265.5,360.5,4.94,0.17,,,0.41,0.06,0.09,1.36
11/28/2022,FDNY,1. Structural Fires,221,4.78,30.56,34.90,84.11,,,95.24,297.41,296.28,3,16,5,46,,,8,198,287,3.37,0.17,,,0.43,0.08,0.10,0.82
11/28/2022,FDNY,3. Medical Emergencies,3863,4.50,300.19,,,82.22,292.64,337.42,712.13,589.80,3,131,,,5,54,6,339,486,6.25,0.62,2.43,0.10,4.93,0.08,,
11/28/2022,FDNY,4. Non-Medical Emergencies,2742,4.74,143.33,55.65,114.22,,,210.05,551.67,513.02,3,28,5,48,,,7,295.5,418,5.69,0.17,,,2.31,0.08,0.09,0.98
11/28/2022,NYPD,1. Critical,1027,4.17,139.28,,,,,249.00,513.10,497.16,3,105,,,,,64,187,404,4.40,1.83,,,2.25,0.07,,
11/28/2022,NYPD,3. Non-Critical,777,4.46,174.09,,,,,661.00,1680.24,1641.29,3,144,,,,,133,443,817,16.99,8.12,,,2.83,0.07,,
11/28/2022,NYPD,2. Serious,2601,4.45,136.28,,,,,318.46,800.21,759.79,3,102,,,,,79,269,512,8.03,3.04,,,2.20,0.07,,
11/28/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,85,5.33,125.55,,,,,891.38,2087.22,2087.22,3,92,,,,,224,736,1186,19.93,12.76,,,2.00,0.09,,
11/28/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1740,4.22,163.48,,,,,897.17,3302.49,3287.03,3,141,,,,,231.5,1089.5,1825.5,40.09,12.23,,,2.65,0.07,,
11/28/2022,NYPD (Non-CIP),Dispute,4912,4.23,177.48,,,,,1113.32,4007.13,3981.51,3,151,,,,,265,1253,2081,48.23,15.60,,,2.89,0.07,,
11/28/2022,NYPD (Non-CIP),Past Crime,3982,4.74,206.93,,,,,1318.71,6382.71,6283.83,3,177,,,,,337.5,2789.5,3789,84.40,18.53,,,3.37,0.08,,
11/28/2022,NYPD (Non-CIP),Investigate/Possible Crime,2,5.00,239.50,,,,,520.50,1384.50,1384.50,5,234.5,,,,,281,864,1384.5,14.40,4.68,,,3.91,0.08,,
11/28/2022,NYPD (Non-CIP),Vehicle Accident,273,4.84,191.80,,,,,1225.27,4935.95,4748.95,3,168,,,,,379,1938,2872,61.84,17.22,,,3.12,0.08,,
11/28/2022,NYPD (Non-CIP),Possible Crimes,5969,4.25,171.13,,,,,1026.48,4324.79,4173.53,3,137,,,,,261,1500,2199,54.97,14.26,,,2.78,0.07,,
11/28/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,177,4.72,184.12,,,,,559.88,3262.43,1524.16,3,158,,,,,147,1457,499,45.04,6.26,,,2.99,0.08,,
11/28/2022,NYPD (Non-CIP),Other Crimes (In Progress),2607,4.41,165.69,,,,,634.40,1458.36,1447.89,3,135,,,,,135,387,782,13.73,7.81,,,2.69,0.07,,
11/28/2022,NYPD (Non-CIP),Alarms,2668,4.21,150.18,,,,,839.60,3204.80,3197.35,3,122,,,,,263.5,977,1643,39.42,11.49,,,2.43,0.07,,
12/05/2022,EMS,2. Non-Life Threatening Med Emergencies,13531,4.81,109.49,,,122.31,182.16,375.73,1069.75,966.28,3,91.75,,,18,39,114,564.25,747.5,11.57,4.44,1.02,0.26,1.74,0.08,,
12/05/2022,EMS,1. Life Threating Med Emergencies,10802,4.89,86.37,,,96.85,162.71,219.50,685.65,614.40,3,81,,,18,38.5,96.5,420.5,557,7.77,2.22,1.12,0.21,1.36,0.08,,
12/05/2022,FDNY,1. Structural Fires,237,5.56,72.03,34.91,88.09,,,138.38,341.97,331.49,3,17,5,46,,,7,197,295,3.39,0.15,,,1.11,0.09,0.09,0.89
12/05/2022,FDNY,2. Non-Structural Fires,130,4.56,269.62,32.88,85.84,,,334.79,585.52,348.33,3,16,5,46,,,6.5,244,325,4.18,0.13,,,4.42,0.08,0.08,0.88
12/05/2022,FDNY,3. Medical Emergencies,3994,4.76,292.19,,,82.08,284.78,323.87,696.24,579.97,3,131,,,5,53,6,336,491,6.21,0.53,2.32,0.10,4.79,0.08,,
12/05/2022,FDNY,4. Non-Medical Emergencies,2432,5.07,150.65,61.48,115.86,,,212.72,553.90,520.09,3,31,5,47,,,7,303,427,5.69,0.17,,,2.43,0.08,0.09,0.91
12/05/2022,NYPD,2. Serious,2662,4.71,131.39,,,,,332.54,804.27,771.41,3,96,,,,,78.5,277.5,518.5,7.86,3.35,,,2.11,0.08,,
12/05/2022,NYPD,3. Non-Critical,803,4.63,166.93,,,,,641.68,1560.83,1525.52,3,142,,,,,131,419,825,15.32,7.91,,,2.70,0.08,,
12/05/2022,NYPD,1. Critical,1073,4.54,145.07,,,,,275.18,560.15,537.60,3,110,,,,,65,192,409,4.75,2.17,,,2.34,0.08,,
12/05/2022,NYPD (Non-CIP),Alarms,2472,4.27,149.37,,,,,863.94,3294.35,3291.28,3,123,,,,,248,979.5,1710.5,40.51,11.91,,,2.42,0.07,,
12/05/2022,NYPD (Non-CIP),Possible Crimes,5824,4.37,172.74,,,,,1056.23,4376.37,4265.94,3,139,,,,,261,1500.5,2219,55.34,14.72,,,2.81,0.07,,
12/05/2022,NYPD (Non-CIP),Past Crime,3982,5.47,206.60,,,,,1350.30,6590.37,6449.03,3,173,,,,,344.5,2744,3719.5,87.33,19.06,,,3.35,0.09,,
12/05/2022,NYPD (Non-CIP),Dispute,4825,4.51,179.07,,,,,1175.36,3974.57,3926.92,3,149,,,,,255,1139,1923,46.65,16.60,,,2.91,0.08,,
12/05/2022,NYPD (Non-CIP),Vehicle Accident,299,5.26,197.72,,,,,1215.31,4435.26,4359.52,3,163,,,,,317,1454,2407,53.67,16.96,,,3.21,0.09,,
12/05/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,121,5.98,180.49,,,,,543.17,2893.72,1579.12,3,151,,,,,124,1214,506,39.18,6.04,,,2.91,0.10,,
12/05/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1684,4.62,158.49,,,,,865.35,3389.03,3347.93,3,132,,,,,248.5,1090.5,1799,42.06,11.78,,,2.56,0.08,,
12/05/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,93,4.83,117.80,,,,,454.26,1280.95,1280.95,3,90,,,,,145,486,934,13.78,5.61,,,1.88,0.08,,
12/05/2022,NYPD (Non-CIP),Other Crimes (In Progress),2702,4.86,168.47,,,,,632.80,1488.46,1478.30,3,138,,,,,128,387,784,14.26,7.74,,,2.73,0.08,,
12/12/2022,EMS,2. Non-Life Threatening Med Emergencies,13396,4.53,105.01,,,123.13,177.97,446.88,1170.45,1037.45,3,94,,,14,39.5,118.5,577.25,772.5,12.06,5.70,0.93,0.35,1.67,0.08,,
12/12/2022,EMS,1. Life Threating Med Emergencies,10460,4.48,86.28,,,96.19,158.65,226.60,699.63,628.38,3,81.5,,,14,39,92.5,421.5,555.25,7.88,2.34,1.06,0.20,1.36,0.07,,
12/12/2022,FDNY,3. Medical Emergencies,3863,4.55,321.62,,,83.36,313.82,359.08,738.41,598.60,3,131,,,5,52,7,336,490,6.32,0.62,2.60,0.11,5.28,0.08,,
12/12/2022,FDNY,2. Non-Structural Fires,100,3.84,77.08,36.87,88.86,,,143.07,412.95,408.62,3,16.5,5,46,,,7,248.5,338,4.50,0.16,,,1.22,0.06,0.09,0.87
12/12/2022,FDNY,1. Structural Fires,249,4.69,39.41,33.42,87.49,,,107.77,312.37,308.35,3,17,5,50,,,8,198,292,3.41,0.17,,,0.58,0.08,0.09,0.90
12/12/2022,FDNY,4. Non-Medical Emergencies,2438,4.69,169.46,56.90,118.42,,,238.75,583.42,519.90,3,27,5,50,,,7,307,428,5.74,0.18,,,2.75,0.08,0.09,1.03
12/12/2022,NYPD,1. Critical,994,4.38,150.28,,,,,252.84,551.25,526.01,3,117,,,,,64,186.5,415,4.97,1.71,,,2.43,0.07,,
12/12/2022,NYPD,3. Non-Critical,749,4.33,170.80,,,,,632.39,1668.20,1636.43,3,138,,,,,132,428,832,17.26,7.69,,,2.77,0.07,,
12/12/2022,NYPD,2. Serious,2569,4.21,134.64,,,,,313.40,769.61,745.61,3,100,,,,,78,283,521,7.60,2.98,,,2.17,0.07,,
12/12/2022,NYPD (Non-CIP),Dispute,4754,4.16,180.09,,,,,1084.78,3813.05,3781.77,3,153,,,,,230,1160,1875,45.47,15.08,,,2.93,0.07,,
12/12/2022,NYPD (Non-CIP),Other Crimes (In Progress),2644,4.29,165.77,,,,,617.53,1399.10,1385.12,3,136,,,,,120.5,378,762.5,13.03,7.53,,,2.69,0.07,,
12/12/2022,NYPD (Non-CIP),Investigate/Possible Crime,2,3.00,212.50,,,,,726.00,1760.00,1760.00,3,209.5,,,,,513.5,1034,1760,17.23,8.56,,,3.49,0.05,,
12/12/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,122,4.11,178.66,,,,,588.14,2720.45,1106.68,3,154.5,,,,,106,1289.5,469.5,35.54,6.82,,,2.91,0.07,,
12/12/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,91,4.98,125.99,,,,,518.51,1665.97,1649.60,3,94,,,,,150,576,1135,19.12,6.54,,,2.02,0.08,,
12/12/2022,NYPD (Non-CIP),Possible Crimes,5630,4.17,174.16,,,,,987.48,4275.20,4165.25,3,141,,,,,249.5,1488,2201,54.80,13.56,,,2.83,0.07,,
12/12/2022,NYPD (Non-CIP),Vehicle Accident,302,4.31,207.95,,,,,1094.95,4282.02,4107.68,3,184.5,,,,,278,1725.5,2537,53.12,14.78,,,3.39,0.07,,
12/12/2022,NYPD (Non-CIP),Alarms,2845,3.95,153.22,,,,,791.30,3041.56,3038.34,3,126,,,,,236,960,1648,37.50,10.63,,,2.49,0.07,,
12/12/2022,NYPD (Non-CIP),Past Crime,3957,4.67,205.73,,,,,1159.48,6320.96,6215.36,3,174,,,,,308,2890,3738,86.02,15.90,,,3.35,0.08,,
12/12/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1724,4.26,162.27,,,,,810.11,3210.85,3202.66,3,141,,,,,213,1067,1736,40.01,10.80,,,2.63,0.07,,
12/19/2022,EMS,1. Life Threating Med Emergencies,9984,5.41,92.68,,,103.92,171.22,228.94,693.32,625.29,3,81.5,,,17.5,38.5,94,415,558,7.74,2.27,1.15,0.22,1.45,0.09,,
12/19/2022,EMS,2. Non-Life Threatening Med Emergencies,12872,5.30,115.97,,,129.59,192.20,415.45,1084.26,979.30,3,95,,,15.75,38.5,111,544,742.25,11.15,4.99,1.07,0.27,1.84,0.09,,
12/19/2022,FDNY,4. Non-Medical Emergencies,3726,5.63,161.64,59.04,121.83,,,236.77,602.02,571.91,3,30,5,49,,,8,317,451.5,6.09,0.23,,,2.60,0.09,0.09,1.05
12/19/2022,FDNY,3. Medical Emergencies,3451,5.35,328.12,,,85.69,320.03,364.25,740.77,601.68,3,132,,,5,54,7,338,491,6.28,0.60,2.69,0.10,5.38,0.09,,
12/19/2022,FDNY,1. Structural Fires,325,5.84,53.10,37.99,92.27,,,121.41,334.14,314.04,3,15,5,47,,,8,197,287,3.55,0.17,,,0.79,0.10,0.09,0.90
12/19/2022,FDNY,2. Non-Structural Fires,168,7.03,74.10,36.13,91.70,,,144.55,422.03,416.37,3,16.5,5,43,,,8,255.5,343,4.62,0.17,,,1.12,0.12,0.09,0.93
12/19/2022,NYPD,1. Critical,1076,5.00,141.81,,,,,277.02,553.28,531.67,3,110,,,,,68,204.5,426,4.60,2.25,,,2.28,0.08,,
12/19/2022,NYPD,3. Non-Critical,712,5.45,168.83,,,,,573.64,1451.33,1416.60,3,138.5,,,,,127,435.5,818.5,14.63,6.75,,,2.72,0.09,,
12/19/2022,NYPD,2. Serious,2433,5.35,137.30,,,,,315.79,806.43,771.48,3,105,,,,,75,292,534,8.18,2.97,,,2.20,0.09,,
12/19/2022,NYPD (Non-CIP),Past Crime,3521,5.71,209.99,,,,,1235.87,6435.14,6346.26,3,176,,,,,333,2847,3876,86.65,17.10,,,3.40,0.10,,
12/19/2022,NYPD (Non-CIP),Investigate/Possible Crime,1,3.00,348.00,,,,,4073.00,5945.00,5945.00,3,345,,,,,3725,1872,5945,31.20,62.08,,,5.75,0.05,,
12/19/2022,NYPD (Non-CIP),Possible Crimes,5745,5.08,172.66,,,,,968.29,4067.95,3918.57,3,140,,,,,237,1438,2059,51.66,13.26,,,2.79,0.08,,
12/19/2022,NYPD (Non-CIP),Vehicle Accident,263,5.72,191.80,,,,,1170.25,4615.39,4361.73,3,164,,,,,368,1971,2509,57.42,16.31,,,3.10,0.10,,
12/19/2022,NYPD (Non-CIP),Dispute,4897,4.75,180.18,,,,,1077.07,3884.86,3860.03,3,150,,,,,249,1141,1960,46.80,14.95,,,2.92,0.08,,
12/19/2022,NYPD (Non-CIP),Alarms,3862,5.15,153.70,,,,,780.93,3021.05,3020.12,3,125,,,,,246,972.5,1652.5,37.34,10.45,,,2.48,0.09,,
12/19/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,138,5.09,181.18,,,,,635.63,2881.71,1314.37,3,149.5,,,,,140,1544,479,37.43,7.57,,,2.93,0.08,,
12/19/2022,NYPD (Non-CIP),Other Crimes (In Progress),2393,5.24,170.45,,,,,599.34,1404.61,1395.94,3,141,,,,,123,367,751,13.42,7.15,,,2.75,0.09,,
12/19/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1701,4.93,155.08,,,,,827.32,3153.15,3112.99,3,130,,,,,203,1159,1754,38.76,11.20,,,2.50,0.08,,
12/19/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,90,6.63,128.30,,,,,446.22,1550.27,1537.86,4,95.5,,,,,151.5,667,1108.5,18.40,5.30,,,2.03,0.11,,
12/26/2022,EMS,2. Non-Life Threatening Med Emergencies,12746,6.80,116.37,,,128.70,180.74,498.63,1173.02,1058.74,3,92.5,,,14,39,114,542.5,753,11.24,6.37,0.89,0.25,1.83,0.11,,
12/26/2022,EMS,1. Life Threating Med Emergencies,10135,7.05,92.76,,,103.39,162.58,238.47,701.59,631.24,3,83.25,,,14.5,39,94.5,420.5,562.5,7.72,2.43,1.01,0.21,1.43,0.12,,
12/26/2022,FDNY,1. Structural Fires,324,6.68,32.10,35.22,86.79,,,97.61,296.16,294.36,3,16,5,44,,,8,190,281,3.31,0.16,,,0.42,0.11,0.09,0.86
12/26/2022,FDNY,3. Medical Emergencies,3717,7.26,366.97,,,87.87,358.22,406.90,779.87,631.63,3,131,,,5,52,7,337,488,6.22,0.67,3.21,0.10,6.00,0.12,,
12/26/2022,FDNY,2. Non-Structural Fires,225,8.36,39.75,41.42,87.82,,,100.98,375.22,371.58,3,16,5,42,,,7,257,350,4.57,0.18,,,0.52,0.14,0.09,0.77
12/26/2022,FDNY,4. Non-Medical Emergencies,3640,6.20,128.07,56.97,121.51,,,202.71,577.42,546.84,3,27,5,49,,,8,319,447,6.25,0.19,,,2.03,0.10,0.09,1.08
12/26/2022,NYPD,2. Serious,2536,6.76,138.65,,,,,337.12,835.30,787.72,3,102.5,,,,,75,278,526,8.30,3.31,,,2.20,0.11,,
12/26/2022,NYPD,3. Non-Critical,702,6.09,181.39,,,,,634.69,1593.00,1573.28,3,150.5,,,,,138.5,449.5,860.5,15.97,7.55,,,2.92,0.10,,
12/26/2022,NYPD,1. Critical,1060,7.28,153.36,,,,,267.78,539.80,526.93,3,117,,,,,64,179,419.5,4.53,1.91,,,2.43,0.12,,
12/26/2022,NYPD (Non-CIP),Other Crimes (In Progress),2461,6.61,171.94,,,,,639.15,1430.77,1401.82,3,138,,,,,122,361,743,13.19,7.79,,,2.76,0.11,,
12/26/2022,NYPD (Non-CIP),Past Crime,3591,7.30,208.06,,,,,1086.25,5620.00,5529.64,3,177,,,,,273,2294,3138,75.56,14.64,,,3.35,0.12,,
12/26/2022,NYPD (Non-CIP),Dispute,5067,6.47,180.11,,,,,1098.53,3868.29,3840.50,3,148,,,,,251,1108,1968,46.16,15.31,,,2.89,0.11,,
12/26/2022,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,147,6.20,193.14,,,,,585.88,2915.05,1573.73,3,163,,,,,97,1385,485,38.82,6.55,,,3.12,0.10,,
12/26/2022,NYPD (Non-CIP),Alarms,2740,6.06,151.29,,,,,726.76,2935.89,2935.89,3,123,,,,,239,996.5,1648.5,36.82,9.59,,,2.42,0.10,,
12/26/2022,NYPD (Non-CIP),Possible Crimes,5735,6.29,170.99,,,,,916.31,3903.73,3795.83,3,139,,,,,221,1309,1929,49.79,12.42,,,2.74,0.10,,
12/26/2022,NYPD (Non-CIP),Vehicle Accident,260,6.22,199.00,,,,,1076.69,4283.58,4109.96,3,174.5,,,,,290,1647,2362,53.45,14.63,,,3.21,0.10,,
12/26/2022,NYPD (Non-CIP),Disorderly Person/Group/Noise,1700,6.54,161.08,,,,,847.23,3139.80,3116.80,3,133,,,,,228,1081,1781,38.21,11.44,,,2.58,0.11,,
12/26/2022,NYPD (Non-CIP),Police Officer/Security Holding Suspect,81,5.70,124.70,,,,,410.83,1662.00,1530.74,3,93,,,,,83,599,979,20.85,4.77,,,1.98,0.10,,
01/02/2023,EMS,1. Life Threating Med Emergencies,10181,4.36,83.01,,,90.37,155.73,215.45,663.45,597.65,3,78.5,,,15,38,91.5,408.5,543.5,7.47,2.21,1.11,0.15,1.31,0.07,,
01/02/2023,EMS,2. Non-Life Threatening Med Emergencies,12675,4.29,106.25,,,115.44,174.92,399.58,1059.54,944.95,3,91,,,14.5,39,106,545,705,11.00,4.89,1.01,0.19,1.70,0.07,,
01/02/2023,FDNY,2. Non-Structural Fires,128,3.95,43.21,38.57,86.62,,,105.09,351.37,346.59,3,18.5,5,43,,,7,239,328,4.10,0.15,,,0.65,0.07,0.09,0.80
01/02/2023,FDNY,1. Structural Fires,243,4.90,29.24,33.96,86.08,,,95.19,290.67,290.09,3,16,5,49,,,7,182,275,3.26,0.15,,,0.41,0.08,0.09,0.87
01/02/2023,FDNY,3. Medical Emergencies,3691,4.26,296.42,,,81.81,289.09,323.29,690.07,563.04,3,128,,,5,53,6,329,470,6.11,0.45,2.34,0.09,4.87,0.07,,
01/02/2023,FDNY,4. Non-Medical Emergencies,2415,4.45,156.78,55.34,110.66,,,221.00,556.18,512.88,3,27,5,48,,,7,296,413,5.59,0.17,,,2.54,0.07,0.10,0.92
01/02/2023,NYPD,3. Non-Critical,724,4.22,176.44,,,,,551.17,1455.76,1433.69,3,141.5,,,,,119.5,440,810,15.08,6.25,,,2.87,0.07,,
01/02/2023,NYPD,1. Critical,1103,3.94,144.19,,,,,256.88,497.73,484.19,3,110,,,,,64,180,405,4.01,1.88,,,2.34,0.07,,
01/02/2023,NYPD,2. Serious,2555,4.09,133.61,,,,,316.74,768.38,735.43,3,101,,,,,75,257,497,7.53,3.05,,,2.16,0.07,,
01/02/2023,NYPD (Non-CIP),Other Crimes (In Progress),2693,4.11,167.47,,,,,634.28,1466.55,1458.57,3,139,,,,,125,375,759,13.87,7.78,,,2.72,0.07,,
01/02/2023,NYPD (Non-CIP),Police Officer/Security Holding Suspect,89,4.84,121.85,,,,,408.11,1449.49,1435.16,3,85.5,,,,,155,545,962,17.36,4.77,,,1.89,0.08,,
01/02/2023,NYPD (Non-CIP),Dispute,5066,3.95,179.84,,,,,1013.93,3914.84,3886.18,3,153,,,,,238,1167,1956,48.35,13.90,,,2.93,0.07,,
01/02/2023,NYPD (Non-CIP),Past Crime,3833,4.47,205.78,,,,,1125.71,5775.84,5680.41,3,174,,,,,309,2638,3582,77.50,15.33,,,3.36,0.07,,
01/02/2023,NYPD (Non-CIP),Possible Crimes,5641,4.11,174.11,,,,,912.39,4090.40,3998.71,3,142,,,,,250,1457,2125,52.97,12.30,,,2.83,0.07,,
01/02/2023,NYPD (Non-CIP),Alarms,2221,4.08,148.50,,,,,781.92,3122.57,3122.37,3,120,,,,,247,958,1581,39.01,10.56,,,2.41,0.07,,
01/02/2023,NYPD (Non-CIP),Vehicle Accident,250,4.08,189.91,,,,,1023.30,4375.31,4014.67,3,163.5,,,,,328.5,1735,2179,55.87,13.89,,,3.10,0.07,,
01/02/2023,NYPD (Non-CIP),Disorderly Person/Group/Noise,1799,3.96,163.27,,,,,775.90,3212.78,3191.04,3,138,,,,,220,1161,1828,40.61,10.21,,,2.66,0.07,,
